idx,coord_y,coord_x,tumor_patch,center_tumor_patch,wsi,slide_name,hospital
129544,138112,35840,0,0,camelyon16_train_normal_008,normal_008,0
16138,140736,32832,0,0,camelyon16_train_normal_008,normal_008,0
191288,130496,29056,0,0,camelyon16_train_normal_008,normal_008,0
223476,140096,31680,0,0,camelyon16_train_normal_008,normal_008,0
193870,135936,29376,0,0,camelyon16_train_normal_008,normal_008,0
128903,133952,31744,0,0,camelyon16_train_normal_008,normal_008,0
190658,12160,17536,0,0,camelyon16_train_normal_008,normal_008,0
248501,136896,30912,0,0,camelyon16_train_normal_008,normal_008,0
89939,139008,26432,0,0,camelyon16_train_normal_008,normal_008,0
161059,137920,32704,0,0,camelyon16_train_normal_008,normal_008,0
84404,107968,73088,0,0,camelyon16_train_normal_008,normal_008,0
123213,141312,67968,0,0,camelyon16_train_normal_008,normal_008,0
162132,127552,26688,0,0,camelyon16_train_normal_008,normal_008,0
78965,155776,65472,0,0,camelyon16_train_normal_008,normal_008,0
218276,82560,45632,0,0,camelyon16_train_normal_008,normal_008,0
9219,123776,28992,0,0,camelyon16_train_normal_008,normal_008,0
119,125760,30848,0,0,camelyon16_train_normal_008,normal_008,0
208526,138688,34304,0,0,camelyon16_train_normal_008,normal_008,0
178059,133120,33600,0,0,camelyon16_train_normal_008,normal_008,0
13271,125888,27968,0,0,camelyon16_train_normal_008,normal_008,0
93421,128576,32512,0,0,camelyon16_train_normal_008,normal_008,0
59850,96448,34816,0,0,camelyon16_train_normal_008,normal_008,0
18896,138496,35520,0,0,camelyon16_train_normal_008,normal_008,0
218682,126720,27776,0,0,camelyon16_train_normal_008,normal_008,0
971,141248,32960,0,0,camelyon16_train_normal_008,normal_008,0
227213,139520,32960,0,0,camelyon16_train_normal_008,normal_008,0
61641,97344,34112,0,0,camelyon16_train_normal_008,normal_008,0
143460,138304,36416,0,0,camelyon16_train_normal_008,normal_008,0
20131,129792,31744,0,0,camelyon16_train_normal_008,normal_008,0
41765,138688,31552,0,0,camelyon16_train_normal_008,normal_008,0
137611,132224,29568,0,0,camelyon16_train_normal_008,normal_008,0
62327,136704,36288,0,0,camelyon16_train_normal_008,normal_008,0
218706,127104,28288,0,0,camelyon16_train_normal_008,normal_008,0
213635,130624,33664,0,0,camelyon16_train_normal_008,normal_008,0
251384,131648,32192,0,0,camelyon16_train_normal_008,normal_008,0
222998,155520,66240,0,0,camelyon16_train_normal_008,normal_008,0
33530,81984,45504,0,0,camelyon16_train_normal_008,normal_008,0
76525,126464,32000,0,0,camelyon16_train_normal_008,normal_008,0
102664,131008,64512,0,0,camelyon16_train_normal_008,normal_008,0
2102,132544,33024,0,0,camelyon16_train_normal_008,normal_008,0
215320,136640,31616,0,0,camelyon16_train_normal_008,normal_008,0
220945,143296,36096,0,0,camelyon16_train_normal_008,normal_008,0
200263,132160,31040,0,0,camelyon16_train_normal_008,normal_008,0
77662,133760,34688,0,0,camelyon16_train_normal_008,normal_008,0
173520,142144,67712,0,0,camelyon16_train_normal_008,normal_008,0
35166,126784,31744,0,0,camelyon16_train_normal_008,normal_008,0
233425,126336,26688,0,0,camelyon16_train_normal_008,normal_008,0
134117,122304,28032,0,0,camelyon16_train_normal_008,normal_008,0
77877,121408,29760,0,0,camelyon16_train_normal_008,normal_008,0
63477,139648,35520,0,0,camelyon16_train_normal_008,normal_008,0
97487,128960,27392,0,0,camelyon16_train_normal_008,normal_008,0
110984,124224,31552,0,0,camelyon16_train_normal_008,normal_008,0
163272,123264,28160,0,0,camelyon16_train_normal_008,normal_008,0
43030,127680,29696,0,0,camelyon16_train_normal_008,normal_008,0
193211,138560,31872,0,0,camelyon16_train_normal_008,normal_008,0
2777,130496,30336,0,0,camelyon16_train_normal_008,normal_008,0
165184,147712,80320,0,0,camelyon16_train_normal_009,normal_009,0
109032,125952,46528,0,0,camelyon16_train_normal_009,normal_009,0
168568,149312,53504,0,0,camelyon16_train_normal_009,normal_009,0
128948,149312,78400,0,0,camelyon16_train_normal_009,normal_009,0
62727,151296,84416,0,0,camelyon16_train_normal_009,normal_009,0
7169,159744,78528,0,0,camelyon16_train_normal_009,normal_009,0
44650,143360,50624,0,0,camelyon16_train_normal_009,normal_009,0
260066,143232,53568,0,0,camelyon16_train_normal_009,normal_009,0
18427,157440,30400,0,0,camelyon16_train_normal_009,normal_009,0
198453,124416,67648,0,0,camelyon16_train_normal_009,normal_009,0
254612,157184,73664,0,0,camelyon16_train_normal_009,normal_009,0
189396,142784,81280,0,0,camelyon16_train_normal_009,normal_009,0
194379,147072,54528,0,0,camelyon16_train_normal_009,normal_009,0
20625,144768,52352,0,0,camelyon16_train_normal_009,normal_009,0
246555,140288,52160,0,0,camelyon16_train_normal_009,normal_009,0
247306,121536,76096,0,0,camelyon16_train_normal_009,normal_009,0
165066,161216,38720,0,0,camelyon16_train_normal_009,normal_009,0
257087,130688,30464,0,0,camelyon16_train_normal_009,normal_009,0
83124,166592,39296,0,0,camelyon16_train_normal_009,normal_009,0
111498,142464,68864,0,0,camelyon16_train_normal_009,normal_009,0
80298,127232,59456,0,0,camelyon16_train_normal_009,normal_009,0
239010,134784,64960,0,0,camelyon16_train_normal_009,normal_009,0
184637,129856,78912,0,0,camelyon16_train_normal_009,normal_009,0
255375,145216,75136,0,0,camelyon16_train_normal_009,normal_009,0
39348,135104,52736,0,0,camelyon16_train_normal_009,normal_009,0
87583,140864,59328,0,0,camelyon16_train_normal_009,normal_009,0
110345,126656,65088,0,0,camelyon16_train_normal_009,normal_009,0
137200,129728,73280,0,0,camelyon16_train_normal_009,normal_009,0
78283,137728,59520,0,0,camelyon16_train_normal_009,normal_009,0
203030,161216,76352,0,0,camelyon16_train_normal_009,normal_009,0
8376,142912,72512,0,0,camelyon16_train_normal_009,normal_009,0
162802,149632,41856,0,0,camelyon16_train_normal_009,normal_009,0
93452,153792,87296,0,0,camelyon16_train_normal_009,normal_009,0
237267,140800,68544,0,0,camelyon16_train_normal_009,normal_009,0
126062,123904,59520,0,0,camelyon16_train_normal_009,normal_009,0
190599,139072,53760,0,0,camelyon16_train_normal_009,normal_009,0
58798,167936,38336,0,0,camelyon16_train_normal_009,normal_009,0
22561,166656,37248,0,0,camelyon16_train_normal_009,normal_009,0
171665,144448,79104,0,0,camelyon16_train_normal_009,normal_009,0
255451,162112,40320,0,0,camelyon16_train_normal_009,normal_009,0
41066,127808,69952,0,0,camelyon16_train_normal_009,normal_009,0
227438,124864,69504,0,0,camelyon16_train_normal_009,normal_009,0
205615,144320,80832,0,0,camelyon16_train_normal_009,normal_009,0
158392,126592,62848,0,0,camelyon16_train_normal_009,normal_009,0
53600,141440,71744,0,0,camelyon16_train_normal_009,normal_009,0
53243,142144,69376,0,0,camelyon16_train_normal_009,normal_009,0
19046,154112,85888,0,0,camelyon16_train_normal_009,normal_009,0
175364,166272,34752,0,0,camelyon16_train_normal_009,normal_009,0
24707,168768,33152,0,0,camelyon16_train_normal_009,normal_009,0
221518,150144,73920,0,0,camelyon16_train_normal_009,normal_009,0
70938,127936,47680,0,0,camelyon16_train_normal_009,normal_009,0
85846,125056,63104,0,0,camelyon16_train_normal_009,normal_009,0
197115,121984,72000,0,0,camelyon16_train_normal_009,normal_009,0
130844,160896,24384,0,0,camelyon16_train_normal_009,normal_009,0
205948,164288,29056,0,0,camelyon16_train_normal_009,normal_009,0
28837,126912,45312,0,0,camelyon16_train_normal_009,normal_009,0
183133,137856,55104,0,0,camelyon16_train_normal_009,normal_009,0
30487,153024,63936,0,0,camelyon16_train_normal_009,normal_009,0
135345,141504,68864,0,0,camelyon16_train_normal_009,normal_009,0
53112,151040,69632,0,0,camelyon16_train_normal_009,normal_009,0
255312,143552,63552,0,0,camelyon16_train_normal_009,normal_009,0
145645,150784,82368,0,0,camelyon16_train_normal_009,normal_009,0
221665,182016,75904,0,0,camelyon16_train_normal_011,normal_011,0
145661,183360,65728,0,0,camelyon16_train_normal_011,normal_011,0
106713,171648,56832,0,0,camelyon16_train_normal_011,normal_011,0
28734,154752,83584,0,0,camelyon16_train_normal_011,normal_011,0
187659,139008,14592,0,0,camelyon16_train_normal_011,normal_011,0
166839,152064,55104,0,0,camelyon16_train_normal_011,normal_011,0
12989,155200,39104,0,0,camelyon16_train_normal_011,normal_011,0
23515,179584,58048,0,0,camelyon16_train_normal_011,normal_011,0
20630,166400,72192,0,0,camelyon16_train_normal_011,normal_011,0
7196,180096,78784,0,0,camelyon16_train_normal_011,normal_011,0
137569,101888,23168,0,0,camelyon16_train_normal_011,normal_011,0
86085,131520,37120,0,0,camelyon16_train_normal_011,normal_011,0
214621,179840,71232,0,0,camelyon16_train_normal_011,normal_011,0
115137,153024,40960,0,0,camelyon16_train_normal_011,normal_011,0
9563,146752,77824,0,0,camelyon16_train_normal_011,normal_011,0
141451,162496,58880,0,0,camelyon16_train_normal_011,normal_011,0
259619,129088,15104,0,0,camelyon16_train_normal_011,normal_011,0
113765,176576,77376,0,0,camelyon16_train_normal_011,normal_011,0
186661,135616,18560,0,0,camelyon16_train_normal_011,normal_011,0
224055,183616,53824,0,0,camelyon16_train_normal_011,normal_011,0
138753,69312,66048,0,0,camelyon16_train_normal_011,normal_011,0
67523,74304,52800,0,0,camelyon16_train_normal_011,normal_011,0
232870,166912,42624,0,0,camelyon16_train_normal_011,normal_011,0
99773,79808,43392,0,0,camelyon16_train_normal_011,normal_011,0
231111,184960,71680,0,0,camelyon16_train_normal_011,normal_011,0
261345,179776,79168,0,0,camelyon16_train_normal_011,normal_011,0
33899,161408,58368,0,0,camelyon16_train_normal_011,normal_011,0
218217,171008,77760,0,0,camelyon16_train_normal_011,normal_011,0
83203,138048,17664,0,0,camelyon16_train_normal_011,normal_011,0
95024,76352,54400,0,0,camelyon16_train_normal_011,normal_011,0
163296,147008,77184,0,0,camelyon16_train_normal_011,normal_011,0
31433,176256,64064,0,0,camelyon16_train_normal_011,normal_011,0
12424,158976,53120,0,0,camelyon16_train_normal_011,normal_011,0
217094,168000,62912,0,0,camelyon16_train_normal_011,normal_011,0
139921,161856,41024,0,0,camelyon16_train_normal_011,normal_011,0
258139,166848,71296,0,0,camelyon16_train_normal_011,normal_011,0
112913,95040,59648,0,0,camelyon16_train_normal_011,normal_011,0
102605,67968,61952,0,0,camelyon16_train_normal_011,normal_011,0
112716,149632,79424,0,0,camelyon16_train_normal_011,normal_011,0
203271,173440,54016,0,0,camelyon16_train_normal_011,normal_011,0
7910,157376,30144,0,0,camelyon16_train_normal_011,normal_011,0
180008,178176,82368,0,0,camelyon16_train_normal_011,normal_011,0
23605,158464,78144,0,0,camelyon16_train_normal_011,normal_011,0
231538,86144,41920,0,0,camelyon16_train_normal_011,normal_011,0
240147,164416,84032,0,0,camelyon16_train_normal_011,normal_011,0
25463,73024,53312,0,0,camelyon16_train_normal_011,normal_011,0
30642,129984,21760,0,0,camelyon16_train_normal_011,normal_011,0
197896,150464,82560,0,0,camelyon16_train_normal_011,normal_011,0
132882,144512,58368,0,0,camelyon16_train_normal_011,normal_011,0
219756,168064,45952,0,0,camelyon16_train_normal_011,normal_011,0
173375,90560,41600,0,0,camelyon16_train_normal_011,normal_011,0
124446,79936,49792,0,0,camelyon16_train_normal_011,normal_011,0
207976,69120,62464,0,0,camelyon16_train_normal_011,normal_011,0
179805,92736,63488,0,0,camelyon16_train_normal_011,normal_011,0
208922,164288,48000,0,0,camelyon16_train_normal_011,normal_011,0
149027,157376,49344,0,0,camelyon16_train_normal_011,normal_011,0
16599,165248,66880,0,0,camelyon16_train_normal_011,normal_011,0
158475,132544,16960,0,0,camelyon16_train_normal_011,normal_011,0
164406,152640,72384,0,0,camelyon16_train_normal_011,normal_011,0
24963,133632,18560,0,0,camelyon16_train_normal_011,normal_011,0
110296,150464,23936,0,0,camelyon16_train_normal_012,normal_012,0
128965,177856,26304,0,0,camelyon16_train_normal_012,normal_012,0
20279,148544,20672,0,0,camelyon16_train_normal_012,normal_012,0
111502,155456,38464,0,0,camelyon16_train_normal_012,normal_012,0
199545,173824,32064,0,0,camelyon16_train_normal_012,normal_012,0
120393,168320,32512,0,0,camelyon16_train_normal_012,normal_012,0
155530,163328,17920,0,0,camelyon16_train_normal_012,normal_012,0
253553,169664,49600,0,0,camelyon16_train_normal_012,normal_012,0
164447,177280,33792,0,0,camelyon16_train_normal_012,normal_012,0
118741,163392,20480,0,0,camelyon16_train_normal_012,normal_012,0
220518,161472,29120,0,0,camelyon16_train_normal_012,normal_012,0
192361,171584,27264,0,0,camelyon16_train_normal_012,normal_012,0
121425,177344,32000,0,0,camelyon16_train_normal_012,normal_012,0
47675,137216,11904,0,0,camelyon16_train_normal_012,normal_012,0
211768,183168,33984,0,0,camelyon16_train_normal_012,normal_012,0
205452,181312,36864,0,0,camelyon16_train_normal_012,normal_012,0
177616,161984,32960,0,0,camelyon16_train_normal_012,normal_012,0
66113,169664,22528,0,0,camelyon16_train_normal_012,normal_012,0
186574,129472,10560,0,0,camelyon16_train_normal_012,normal_012,0
13679,180544,37568,0,0,camelyon16_train_normal_012,normal_012,0
252320,162880,38720,0,0,camelyon16_train_normal_012,normal_012,0
87014,174336,25984,0,0,camelyon16_train_normal_012,normal_012,0
97874,140288,14976,0,0,camelyon16_train_normal_012,normal_012,0
194212,176512,25600,0,0,camelyon16_train_normal_012,normal_012,0
50507,178432,40064,0,0,camelyon16_train_normal_012,normal_012,0
3445,184640,35008,0,0,camelyon16_train_normal_012,normal_012,0
111616,165824,17024,0,0,camelyon16_train_normal_012,normal_012,0
239775,174784,24640,0,0,camelyon16_train_normal_012,normal_012,0
152985,170752,19712,0,0,camelyon16_train_normal_012,normal_012,0
170097,160000,32640,0,0,camelyon16_train_normal_012,normal_012,0
141287,164672,29120,0,0,camelyon16_train_normal_012,normal_012,0
156690,180288,27072,0,0,camelyon16_train_normal_012,normal_012,0
16802,152064,23168,0,0,camelyon16_train_normal_012,normal_012,0
125470,167680,34112,0,0,camelyon16_train_normal_012,normal_012,0
99609,165696,19648,0,0,camelyon16_train_normal_012,normal_012,0
89524,182464,32832,0,0,camelyon16_train_normal_012,normal_012,0
38136,171328,47936,0,0,camelyon16_train_normal_012,normal_012,0
8848,142400,15424,0,0,camelyon16_train_normal_012,normal_012,0
41736,165824,25920,0,0,camelyon16_train_normal_012,normal_012,0
124933,158208,19968,0,0,camelyon16_train_normal_012,normal_012,0
94999,169536,49344,0,0,camelyon16_train_normal_012,normal_012,0
90382,155648,37376,0,0,camelyon16_train_normal_012,normal_012,0
214195,174464,28224,0,0,camelyon16_train_normal_012,normal_012,0
200205,180800,28032,0,0,camelyon16_train_normal_012,normal_012,0
219346,168576,48576,0,0,camelyon16_train_normal_012,normal_012,0
95259,164480,26752,0,0,camelyon16_train_normal_012,normal_012,0
20225,171584,34304,0,0,camelyon16_train_normal_012,normal_012,0
157235,173120,28736,0,0,camelyon16_train_normal_012,normal_012,0
46530,167552,18432,0,0,camelyon16_train_normal_012,normal_012,0
165514,174208,26240,0,0,camelyon16_train_normal_012,normal_012,0
48909,175360,41344,0,0,camelyon16_train_normal_012,normal_012,0
89599,181504,42496,0,0,camelyon16_train_normal_012,normal_012,0
221605,162880,36352,0,0,camelyon16_train_normal_012,normal_012,0
65075,165952,22016,0,0,camelyon16_train_normal_012,normal_012,0
31252,176576,19776,0,0,camelyon16_train_normal_012,normal_012,0
140648,135168,11072,0,0,camelyon16_train_normal_012,normal_012,0
206778,178624,33152,0,0,camelyon16_train_normal_012,normal_012,0
85833,176320,41408,0,0,camelyon16_train_normal_012,normal_012,0
54728,183872,38144,0,0,camelyon16_train_normal_012,normal_012,0
136472,160960,26880,0,0,camelyon16_train_normal_012,normal_012,0
93072,157248,24448,0,0,camelyon16_train_normal_012,normal_012,0
259393,134784,11584,0,0,camelyon16_train_normal_012,normal_012,0
216400,169472,36928,0,0,camelyon16_train_normal_014,normal_014,0
157782,154880,69440,0,0,camelyon16_train_normal_014,normal_014,0
77214,165504,34432,0,0,camelyon16_train_normal_014,normal_014,0
149065,160192,74688,0,0,camelyon16_train_normal_014,normal_014,0
61555,156160,68480,0,0,camelyon16_train_normal_014,normal_014,0
41668,151104,76032,0,0,camelyon16_train_normal_014,normal_014,0
238384,158656,81408,0,0,camelyon16_train_normal_014,normal_014,0
24645,162624,30080,0,0,camelyon16_train_normal_014,normal_014,0
48800,161344,71616,0,0,camelyon16_train_normal_014,normal_014,0
239705,153792,34560,0,0,camelyon16_train_normal_014,normal_014,0
211740,155648,40128,0,0,camelyon16_train_normal_014,normal_014,0
74900,162816,38144,0,0,camelyon16_train_normal_014,normal_014,0
97273,165248,36224,0,0,camelyon16_train_normal_014,normal_014,0
21799,160640,24384,0,0,camelyon16_train_normal_014,normal_014,0
193091,179200,63104,0,0,camelyon16_train_normal_014,normal_014,0
48244,160576,30784,0,0,camelyon16_train_normal_014,normal_014,0
149142,160000,77888,0,0,camelyon16_train_normal_014,normal_014,0
37051,154944,68032,0,0,camelyon16_train_normal_014,normal_014,0
160915,155840,67776,0,0,camelyon16_train_normal_014,normal_014,0
246599,158912,63296,0,0,camelyon16_train_normal_014,normal_014,0
130675,158912,31680,0,0,camelyon16_train_normal_014,normal_014,0
146229,162432,71552,0,0,camelyon16_train_normal_014,normal_014,0
66082,148864,30016,0,0,camelyon16_train_normal_014,normal_014,0
104268,155520,81344,0,0,camelyon16_train_normal_014,normal_014,0
13209,159168,33088,0,0,camelyon16_train_normal_014,normal_014,0
201337,160512,34688,0,0,camelyon16_train_normal_014,normal_014,0
856,158528,78144,0,0,camelyon16_train_normal_014,normal_014,0
98533,160256,80896,0,0,camelyon16_train_normal_014,normal_014,0
258767,161216,78912,0,0,camelyon16_train_normal_014,normal_014,0
93479,150016,81280,0,0,camelyon16_train_normal_014,normal_014,0
191992,157504,79552,0,0,camelyon16_train_normal_014,normal_014,0
214693,149504,71808,0,0,camelyon16_train_normal_014,normal_014,0
228143,152128,81472,0,0,camelyon16_train_normal_014,normal_014,0
75461,165824,26880,0,0,camelyon16_train_normal_014,normal_014,0
80539,167744,29376,0,0,camelyon16_train_normal_014,normal_014,0
244250,148672,28992,0,0,camelyon16_train_normal_014,normal_014,0
72607,154816,70528,0,0,camelyon16_train_normal_014,normal_014,0
157387,161536,36224,0,0,camelyon16_train_normal_014,normal_014,0
